"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
703669,0,0,0,41118.4,652673,3136.84,19943,0,0,41118.4,652673,3136.84,19943,0,1.02586,0.0135807,0.295474,-1.59236,-1.59236,2001,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,1489250,16476.4,237776,0,0,35527.9,226851,16476.4,237776,0,0,35527.9,226851,4.00003,0,0.159786,0.406788,1.74915,1.74915,2002,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
532288,0,0,0,36130.7,471985,597.29,3616.69,0,0,36130.7,471985,597.29,3616.69,0,1.37471,0.00358678,0.406788,1.74915,1.74915,2002,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,37429100,10340.6,182298,0,0,37242.3,261550,10340.6,182298,0,0,37242.3,261550,2.88121,0,0.201911,0.325556,1.45165,1.45165,2003,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
383798,0,0,0,21300.5,345873,2618.43,17199.6,0,0,21300.5,345873,2618.43,17199.6,0,0.180869,0.0187194,0.325556,1.45165,1.45165,2003,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,23639800,17049,361953,0,0,46730.8,397028,17049,361953,0,0,46730.8,397028,1.10657,0,0.335708,0.312994,1.30511,1.30511,2004,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
501371,0,0,0,25249.9,433186,1016.32,9045.65,0,0,25249.9,433186,1016.32,9045.65,0,0.0723077,0.00881411,0.312994,1.30511,1.30511,2004,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,23353800,13803,286474,0,0,54152.6,492764,13803,286474,0,0,54152.6,492764,2.65596,0,0.53461,0.336321,0.288383,0.288383,2005,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
751824,0,0,0,30364.2,577400,101.7,859.567,0,0,30364.2,577400,101.7,859.567,0,0.218916,0.00129168,0.336321,0.288383,0.288383,2005,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,10015100,21047.7,394088,0,0,41214.2,388435,21047.7,394088,0,0,41214.2,388435,3.99901,0,0.186455,0.23994,-0.307257,-0.307257,2006,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
866339,0,0,0,39900.3,703083,0,0,0,0,39900.3,703083,0,0,0,0.33372,0,0.23994,-0.307257,-0.307257,2006,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,5805170,46228.1,722559,0,0,48237.1,379978,46228.1,722559,0,0,48237.1,379978,3.07714,0,0.275201,0.344031,-0.929566,-0.929566,2007,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
808351,0,0,0,42910.1,703653,0,0,0,0,42910.1,703653,0,0,0,0.492075,0,0.344031,-0.929566,-0.929566,2007,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,3041760,30413.3,452325,0,0,39796.6,306471,30413.3,452325,0,0,39796.6,306471,3.73516,0,0.208821,0.389796,-0.328689,-0.328689,2008,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
648255,0,0,0,41198.5,613615,0,0,0,0,41198.5,613615,0,0,0,0.806846,0,0.389796,-0.328689,-0.328689,2008,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,5100930,14044.9,187589,0,0,44841.2,333739,14044.9,187589,0,0,44841.2,333739,0.184849,0,0.261726,0.431871,-0.0273275,-0.0273275,2009,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
459580,0,0,0,31146.5,543666,1369.73,9672.71,0,0,31146.5,543666,1369.73,9672.71,0,0.829427,0.0104999,0.431871,-0.0273275,-0.0273275,2009,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,5909260,11274,175878,0,0,54085.9,379524,11274,175878,0,0,54085.9,379524,0.172517,0,0.433611,0.369628,-2.30323,-2.30323,2010,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
337899,0,0,0,27267.6,457369,0.09,0.60013,0,0,27267.6,457369,0.09,0.60013,0,0.440238,9.9078e-07,0.369628,-2.30323,-2.30323,2010,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,515691,24871.4,281754,0,0,39750.5,289026,24871.4,281754,0,0,39750.5,289026,0.484777,0,0.395359,0.427022,-2.71955,-2.71955,2011,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
316638,0,0,0,23189.9,234461,5805.63,39393.3,0,0,23189.9,234461,5805.63,39393.3,0,0.538684,0.0838521,0.427022,-2.71955,-2.71955,2011,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,327595,1528.37,13378.9,0,0,91425.6,669197,1528.37,13378.9,0,0,91425.6,669197,0.0306774,0,1.38858,0.427379,-2.05897,-2.05897,2012,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
196899,0,0,0,13884.9,111762,1570.78,10533.1,0,0,13884.9,111762,1570.78,10533.1,0,0.398965,0.0394656,0.427379,-2.05897,-2.05897,2012,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,468098,921.56,6869.67,0,0,57218,364230,921.56,6869.67,0,0,57218,364230,1.35529,0,2.03064,0.402905,-1.10294,-1.10294,2013,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
88584.8,0,0,0,5625.03,40597.6,908.01,5455.5,0,0,5625.03,40597.6,908.01,5455.5,0,0.250606,0.0595524,0.402905,-1.10294,-1.10294,2013,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,659327,1830.92,12793.1,0,0,15216.8,88824.7,1830.92,12793.1,0,0,15216.8,88824.7,2.25248,0,0.768369,0.259601,-0.255851,-0.255851,2014,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
52219.1,0,0,0,727.71,6187.52,2193.87,12252.8,0,0,727.71,6187.52,2193.87,12252.8,0,0.0607932,0.17974,0.259601,-0.255851,-0.255851,2014,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,973188,6.13,39.4556,0,0,66.28,340.292,6.13,39.4556,0,0,66.28,340.292,0.000452768,0,0.192218,0.00855052,-0.738225,-0.738225,2015,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
49566,0,0,0,185.82,1215.72,1.29,6.57662,0,0,185.82,1215.72,1.29,6.57662,0,0.0179633,0.0051412,0.00855052,-0.738225,-0.738225,2015,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,573309,283.54,2005.64,0,0,173.15,880.011,283.54,2005.64,0,0,173.15,880.011,0.0244032,0,0.778497,0.1907,-0.57586,-0.57586,2016,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
68237.8,0,0,0,7080.53,49200.5,0.05,0.252142,0,0,7080.53,49200.5,0.05,0.252142,0,0.71853,0.000341639,0.1907,-0.57586,-0.57586,2016,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,894551,170.41,1202.92,0,0,1.17,5.84353,170.41,1202.92,0,0,1.17,5.84353,0.0123577,0,0.00789258,0.128889,-1.03503,-1.03503,2017,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
72658.9,0,0,0,6229.43,40442.6,2.22,11.0221,0,0,6229.43,40442.6,2.22,11.0221,0,0.491806,0.0200847,0.128889,-1.03503,-1.03503,2017,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,655227,35.31,219.553,0,0,7.85999,39.2586,35.31,219.553,0,0,7.85999,39.2586,0.00212559,0,0.066692,0.208417,0.0213241,0.0213241,2018,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
71828.5,0,0,0,11819.4,72567.1,2.51,12.5379,0,0,11819.4,72567.1,2.51,12.5379,0,0.906966,0.0290501,0.208417,0.0213241,0.0213241,2018,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,2713650,130.86,862.99,0,0,7.73,38.4878,130.86,862.99,0,0,7.73,38.4878,0.00919084,0,0.044779,0.240874,0.00151771,0.00151771,2019,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
66203.6,0,0,0,11819.4,76097,2.51,12.4921,0,0,11819.4,76097,2.51,12.4921,0,1.0406,0.0197174,0.240874,0.00151771,0.00151771,2019,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,2479140,0.0700339,0.465164,0,0,0.00707106,0.035184,0.0700339,0.465164,0,0,0.00707106,0.035184,4.90781e-06,0,2.37092e-05,0.000212113,0,0,2020,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
94446.4,0,0,0,7.9511,56.3802,0.00231974,0.0115447,0,0,7.9511,56.3802,0.00231974,0.0115447,0,0.000550329,1.04229e-05,0.000212113,0,0,2020,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,3346040,123.404,917.235,0,0,4.68426,23.3096,123.404,917.235,0,0,4.68426,23.3096,0.00475046,0,0.022949,0.161985,0,0,2021,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
152870,0,0,0,13467.2,97151.7,1.52425,7.58626,0,0,13467.2,97151.7,1.52425,7.58626,0,0.532685,0.0100887,0.161985,0,0,2021,"cohortGrowthOMandEM_EM_2020","2","cohortGrowthselftest"
NA,0,5.78,47.8788,0,0,0,0,5.78,47.8788,0,0,0,0,0.0216382,0,0,0.0810412,1.18871,1.18871,1981,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
1386.91,0,0,0,57.15,463.018,0,0,0,0,57.15,463.018,0,0,0,0.161845,0,0.0810412,1.18871,1.18871,1981,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,145526,73.94,587.491,0,0,0,0,73.94,587.491,0,0,0,0,0.191002,0,0,0.292935,1.22545,1.22545,1982,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
3509.37,0,0,0,412.76,3670.61,0,0,0,0,412.76,3670.61,0,0,0,0.711843,0,0.292935,1.22545,1.22545,1982,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,358557,213.19,2874.63,0,0,0,0,213.19,2874.63,0,0,0,0,0.076877,0,0,0.0911061,0.936788,0.936788,1983,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
7141.31,0,0,0,159.12,1304.02,0,0,0,0,159.12,1304.02,0,0,0,0.10675,0,0.0911061,0.936788,0.936788,1983,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,511164,75.39,957.574,0,0,0,0,75.39,957.574,0,0,0,0,0.0108311,0,0,0.301648,-0.0898429,-0.0898429,1984,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
18516.1,0,0,0,3495.8,26418.7,0,0,0,0,3495.8,26418.7,0,0,0,1.26014,0,0.301648,-0.0898429,-0.0898429,1984,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,435364,819.43,7708.66,0,0,0,0,819.43,7708.66,0,0,0,0,0.094841,0,0,0.107313,0.444017,0.444017,1985,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
30439.7,0,0,0,1019,7040.27,0,0,0,0,1019,7040.27,0,0,0,0.176206,0,0.107313,0.444017,0.444017,1985,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,1171760,387.71,3378.92,0,0,0,0,387.71,3378.92,0,0,0,0,0.0345015,0,0,0.102875,0.999179,0.999179,1986,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
38315.6,0,0,0,2278.89,14690.2,0,0,0,0,2278.89,14690.2,0,0,0,0.235845,0,0.102875,0.999179,0.999179,1986,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,2521530,2247.31,23132.8,0,0,0,0,2247.31,23132.8,0,0,0,0,0.37658,0,0,0.185468,0.783063,0.783063,1987,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
65221.6,0,0,0,3639.76,26081,0,0,0,0,3639.76,26081,0,0,0,0.227817,0,0.185468,0.783063,0.783063,1987,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,3249990,2179.91,23759.8,0,0,0,0,2179.91,23759.8,0,0,0,0,0.19208,0,0,0.10045,-0.38739,-0.38739,1988,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
105207,0,0,0,2614.75,20917.9,0,0,0,0,2614.75,20917.9,0,0,0,0.0885618,0,0.10045,-0.38739,-0.38739,1988,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,1492910,7290.44,48316.6,0,0,0,0,7290.44,48316.6,0,0,0,0,0.543095,0,0,0.19072,-0.22382,-0.22382,1989,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
186605,0,0,0,8031.52,67183.9,0,0,0,0,8031.52,67183.9,0,0,0,0.252866,0,0.19072,-0.22382,-0.22382,1989,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,2672210,6158.41,42938.5,0,0,0,0,6158.41,42938.5,0,0,0,0,0.2286,0,0,0.183093,0.605207,0.605207,1990,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
182466,0,0,0,14443.5,109190,0,0,0,0,14443.5,109190,0,0,0,0.41327,0,0.183093,0.605207,0.605207,1990,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,6030370,24698,152944,0,0,0,0,24698,152944,0,0,0,0,0.985056,0,0,0.287748,0.475921,0.475921,1991,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
157921,0,0,0,10323.5,84893.8,0,0,0,0,10323.5,84893.8,0,0,0,0.26287,0,0.287748,0.475921,0.475921,1991,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,4794640,43433.3,282313,0,0,3.89999,19.5085,43433.3,282313,0,0,3.89999,19.5085,2.64158,0,0.144267,0.515728,0.857625,0.857625,1992,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
168010,0,0,0,30776.4,346358,0.179999,0.900372,0,0,30776.4,346358,0.179999,0.900372,0,1.04188,0.00913056,0.515728,0.857625,0.857625,1992,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,7334740,822.8,10020.1,0,0,0,0,822.8,10020.1,0,0,0,0,0.0191486,0,0,0.0817695,1.53134,1.53134,1993,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
227025,0,0,0,11345.8,156380,0,0,0,0,11345.8,156380,0,0,0,0.116085,0,0.0817695,1.53134,1.53134,1993,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,17557400,8838.65,104014,0,0,0,0,8838.65,104014,0,0,0,0,0.121408,0,0,0.222273,1.05268,1.05268,1994,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
292328,0,0,0,39748.4,629668,0,0,0,0,39748.4,629668,0,0,0,0.304418,0,0.222273,1.05268,1.05268,1994,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,12651700,5993.28,61150.8,0,0,22.68,114.857,5993.28,61150.8,0,0,22.68,114.857,0.101121,0,0.277221,0.12247,0.987943,0.987943,1995,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
488837,0,0,0,26565.7,369876,0,0,0,0,26565.7,369876,0,0,0,0.146362,0,0.12247,0.987943,0.987943,1995,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,15356200,11917.3,123362,0,0,0,0,11917.3,123362,0,0,0,0,0.115487,0,0,0.0834462,1.00277,1.00277,1996,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
693233,0,0,0,19158.7,226823,43.5399,222.663,0,0,19158.7,226823,43.5399,222.663,0,0.0675648,0.710627,0.0834462,1.00277,1.00277,1996,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,17901300,13018.2,174870,0,0,27.22,140.663,13018.2,174870,0,0,27.22,140.663,0.124946,0,0.241355,0.0856944,0.903534,0.903534,1997,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
824897,0,0,0,24527.6,291068,0.819999,4.23223,0,0,24527.6,291068,0.819999,4.23223,0,0.0582952,0.0100011,0.0856944,0.903534,0.903534,1997,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,17184800,18925.2,259616,0,0,488.33,2533.98,18925.2,259616,0,0,488.33,2533.98,0.169639,0,3.57942,0.17382,-0.334124,-0.334124,1998,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
903001,0,0,0,63278.4,785467,74.3899,386.935,0,0,63278.4,785467,74.3899,386.935,0,0.147247,1.26422,0.17382,-0.334124,-0.334124,1998,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,5125020,14996.2,200321,0,0,725.2,5689.24,14996.2,200321,0,0,725.2,5689.24,2.31078,0,0.00258821,0.160954,-0.523851,-0.523851,1999,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
992607,0,0,0,58341.4,772090,429.59,3064.94,0,0,58341.4,772090,429.59,3064.94,0,0.276043,0.00187336,0.160954,-0.523851,-0.523851,1999,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,4356270,23588.9,273015,0,0,15586.9,119259,23588.9,273015,0,0,15586.9,119259,4.00003,0,0.0510334,0.194594,-0.127847,-0.127847,2000,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
909380,0,0,0,35179.2,399555,2336.9,16216.1,0,0,35179.2,399555,2336.9,16216.1,0,0.249551,0.00953114,0.194594,-0.127847,-0.127847,2000,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,6312290,11550.5,141585,0,0,22546,156120,11550.5,141585,0,0,22546,156120,1.8453,0,0.0794241,0.293961,-1.67129,-1.67129,2001,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
699474,0,0,0,41118.4,655974,3136.84,20041.6,0,0,41118.4,655974,3136.84,20041.6,0,0.860735,0.014106,0.293961,-1.67129,-1.67129,2001,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,1238610,16655.3,241063,0,0,35523.3,228096,16655.3,241063,0,0,35523.3,228096,3.73666,0,0.163789,0.421162,1.81385,1.81385,2002,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
526888,0,0,0,36130.7,468935,597.29,3638.44,0,0,36130.7,468935,597.29,3638.44,0,1.19928,0.00368918,0.421162,1.81385,1.81385,2002,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,36220300,10340.6,180750,0,0,37242.3,261558,10340.6,180750,0,0,37242.3,261558,2.0001,0,0.209339,0.33349,1.54761,1.54761,2003,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
380988,0,0,0,21300.5,346311,2618.43,17295.4,0,0,21300.5,346311,2618.43,17295.4,0,0.206528,0.0195397,0.33349,1.54761,1.54761,2003,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,23905600,17049,363328,0,0,46730.8,400157,17049,363328,0,0,46730.8,400157,0.677434,0,0.347412,0.305438,1.37879,1.37879,2004,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
502893,0,0,0,25249.9,432943,1016.32,9016.23,0,0,25249.9,432943,1016.32,9016.23,0,0.0727087,0.00926967,0.305438,1.37879,1.37879,2004,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,22981800,13803,268716,0,0,54152.6,491472,13803,268716,0,0,54152.6,491472,0.755513,0,0.575225,0.336962,0.377804,0.377804,2005,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
746323,0,0,0,30364.2,578945,101.7,866.708,0,0,30364.2,578945,101.7,866.708,0,0.169402,0.00140468,0.336962,0.377804,0.377804,2005,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,9830690,20726.2,371848,0,0,41220.9,397557,20726.2,371848,0,0,41220.9,397557,1.04718,0,0.203472,0.240836,-0.243175,-0.243175,2006,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
883672,0,0,0,39900.3,692360,0,0,0,0,39900.3,692360,0,0,0,0.25283,0,0.240836,-0.243175,-0.243175,2006,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,5576720,46228.1,720566,0,0,48237.1,381394,46228.1,720566,0,0,48237.1,381394,3.20695,0,0.377971,0.34829,-0.840837,-0.840837,2007,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
849053,0,0,0,42910.1,693867,0,0,0,0,42910.1,693867,0,0,0,0.376466,0,0.34829,-0.840837,-0.840837,2007,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,3030430,30033.3,444176,0,0,39805.5,310320,30033.3,444176,0,0,39805.5,310320,4.00003,0,0.245731,0.388223,-0.247382,-0.247382,2008,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
692819,0,0,0,41198.5,603143,0,0,0,0,41198.5,603143,0,0,0,0.632261,0,0.388223,-0.247382,-0.247382,2008,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,5126940,14044.9,187693,0,0,44841.2,328603,14044.9,187693,0,0,44841.2,328603,0.172622,0,0.36759,0.429603,0.0543622,0.0543622,2009,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
482829,0,0,0,31146.5,543669,1369.73,9553.84,0,0,31146.5,543669,1369.73,9553.84,0,0.717952,0.0155375,0.429603,0.0543622,0.0543622,2009,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,6004390,11274,176794,0,0,54085.9,376828,11274,176794,0,0,54085.9,376828,0.163919,0,0.547592,0.351883,-2.27053,-2.27053,2010,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
343994,0,0,0,27267.6,454689,0.09,0.596224,0,0,27267.6,454689,0.09,0.596224,0,0.38288,1.3167e-06,0.351883,-2.27053,-2.27053,2010,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,498336,24871.4,282611,0,0,39750.5,291164,24871.4,282611,0,0,39750.5,291164,0.494764,0,0.404213,0.427238,-2.65066,-2.65066,2011,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
320662,0,0,0,23189.9,233158,5805.63,39583.7,0,0,23189.9,233158,5805.63,39583.7,0,0.431706,0.0868505,0.427238,-2.65066,-2.65066,2011,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,328181,1528.37,13333.9,0,0,91425.6,669788,1528.37,13333.9,0,0,91425.6,669788,0.0308552,0,1.45838,0.424529,-2.04639,-2.04639,2012,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
197992,0,0,0,13884.9,111157,1570.78,10552.8,0,0,13884.9,111157,1570.78,10552.8,0,0.315111,0.0420749,0.424529,-2.04639,-2.04639,2012,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,449214,921.56,6903.15,0,0,57218,366033,921.56,6903.15,0,0,57218,366033,0.959955,0,2.13277,0.405428,-1.08354,-1.08354,2013,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
88455.5,0,0,0,5625.03,40371.1,908.01,5489.67,0,0,5625.03,40371.1,908.01,5489.67,0,0.264637,0.0630132,0.405428,-1.08354,-1.08354,2013,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,647993,1830.92,12900.6,0,0,15216.8,89454.8,1830.92,12900.6,0,0,15216.8,89454.8,1.57982,0,0.791985,0.260184,-0.237056,-0.237056,2014,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
51762.7,0,0,0,727.71,6225.36,2193.87,12366.8,0,0,727.71,6225.36,2193.87,12366.8,0,0.0690547,0.186049,0.260184,-0.237056,-0.237056,2014,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,958833,6.13,43.4509,0,0,66.28,343.506,6.13,43.4509,0,0,66.28,343.506,0.000622509,0,0.236318,0.00924692,-0.702113,-0.702113,2015,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
48893.8,0,0,0,185.82,1315.4,1.29,6.64556,0,0,185.82,1315.4,1.29,6.64556,0,0.0151476,0.00637026,0.00924692,-0.702113,-0.702113,2015,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,572651,283.54,2143.72,0,0,173.15,888.565,283.54,2143.72,0,0,173.15,888.565,0.0269466,0,0.954164,0.191171,-0.55439,-0.55439,2016,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
67400.5,0,0,0,7080.53,52836,0.05,0.254864,0,0,7080.53,52836,0.05,0.254864,0,0.544708,0.000430427,0.191171,-0.55439,-0.55439,2016,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,877396,170.41,1245.07,0,0,1.17,5.91556,170.41,1245.07,0,0,1.17,5.91556,0.0124485,0,0.0096092,0.124314,-1.02101,-1.02101,2017,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
71912.3,0,0,0,6229.43,41662,2.22,11.1645,0,0,6229.43,41662,2.22,11.1645,0,0.366013,0.0244784,0.124314,-1.02101,-1.02101,2017,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,638291,35.31,224.139,0,0,7.85999,39.7705,35.31,224.139,0,0,7.85999,39.7705,0.00220834,0,0.0747478,0.222801,-0.497219,-0.497219,2018,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
70833.6,0,0,0,11819.4,76824.2,2.51,12.702,0,0,11819.4,76824.2,2.51,12.702,0,0.740084,0.0325533,0.222801,-0.497219,-0.497219,2018,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,1547590,130.86,907.334,0,0,7.73,39.0301,130.86,907.334,0,0,7.73,39.0301,0.00997968,0,0.0444162,0.25218,-0.599028,-0.599028,2019,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
63928.5,0,0,0,11819.4,81056,2.51,12.6703,0,0,11819.4,81056,2.51,12.6703,0,0.813567,0.0195324,0.25218,-0.599028,-0.599028,2019,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,1281050,0.0700339,0.487362,0,0,0.00707106,0.0357031,0.0700339,0.487362,0,0,0.00707106,0.0357031,5.39515e-06,0,2.34447e-05,0.000229468,-0.0250477,-0.0250477,2020,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
70832.3,0,0,0,7.9511,59.2714,0.00231974,0.0117149,0,0,7.9511,59.2714,0.00231974,0.0117149,0,0.000476101,1.03065e-05,0.000229468,-0.0250477,-0.0250477,2020,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,2481480,114.464,914.754,0,0,4.6957,23.7625,114.464,914.754,0,0,4.6957,23.7625,0.00629448,0,0.0225462,0.207777,0,0,2021,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
91671.2,0,0,0,12450.1,96829.3,1.52798,7.73261,0,0,12450.1,96829.3,1.52798,7.73261,0,0.552829,0.00991202,0.207777,0,0,2021,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
NA,3148150,14.6994,108.524,0,0,0.333295,1.6875,14.6994,108.524,0,0,0.333295,1.6875,0.00061168,0,0.00219097,0.0257783,-1.11022e-16,0,2022,"cohortGrowthOMandEM_EM_2021","2","cohortGrowthselftest"
